param sigma
55 45 39
55 46 50
55 47 51
55 48 59
55 49 49
55 50 46
55 51 35
55 52 53
55 53 35
55 54 50
55 55 0
55 56 41
55 57 39
55 58 35
55 59 57
55 60 42
55 61 54
55 62 45
55 63 50
55 64 40
55 65 45
56 1 36
56 2 57
56 3 39
56 4 45
56 5 47
56 6 56
56 7 46
56 8 44
56 9 60
56 10 46
56 11 39
56 12 54
56 13 45
56 14 44
56 15 35
56 16 36
56 17 37
56 18 36
56 19 37
56 20 37
56 21 36
56 22 55
56 23 60
56 24 55
56 25 58
56 26 42
56 27 60
56 28 42
56 29 53
56 30 51
56 31 57
56 32 39
56 33 56
56 34 35
56 35 36
56 36 37
56 37 52
56 38 45
56 39 50
56 40 53
56 41 36
56 42 46
56 43 51
56 44 39
56 45 35
56 46 46
56 47 45
56 48 41
56 49 52
56 50 43
56 51 43
56 52 55
56 53 60
56 54 48
56 55 37
56 56 0
56 57 53
56 58 56
56 59 46
56 60 55
56 61 39
56 62 48
56 63 57
56 64 42
56 65 54
57 1 38
57 2 60
57 3 49
57 4 58
57 5 50
57 6 58
57 7 55
57 8 39
57 9 58
57 10 57
57 11 60
57 12 47
57 13 44
57 14 57
57 15 56
57 16 43
57 17 44
57 18 51
57 19 58
57 20 55
57 21 50
57 22 51
57 23 53
57 24 51
57 25 41
57 26 41
57 27 45
57 28 42
57 29 59
57 30 54
57 31 41
57 32 55
57 33 57
57 34 48
57 35 56
57 36 36
57 37 40
57 38 50
57 39 43
57 40 37
57 41 58
57 42 47
57 43 47
57 44 44
57 45 40
57 46 48
57 47 38
57 48 45
57 49 43
57 50 40
57 51 41
57 52 49
57 53 56
57 54 44
57 55 40
57 56 48
57 57 0
57 58 47
57 59 51
57 60 36
57 61 36
57 62 38
57 63 42
57 64 35
57 65 50
58 1 41
58 2 37
58 3 48
58 4 36
58 5 46
58 6 60
58 7 60
58 8 59
58 9 38
58 10 59
58 11 35
58 12 37
58 13 60
58 14 45
58 15 58
58 16 40
58 17 51
58 18 41
58 19 54
58 20 38
58 21 37
58 22 55
58 23 53
58 24 37
58 25 55
58 26 46
58 27 52
58 28 53
58 29 36
58 30 47
58 31 44
58 32 46
58 33 52
58 34 38
58 35 59
58 36 46
58 37 35
58 38 45
58 39 52
58 40 53
58 41 36
58 42 37
58 43 42
58 44 47
58 45 49
58 46 58
58 47 40
58 48 47
58 49 50
58 50 49
58 51 41
58 52 56
58 53 57
58 54 47
58 55 54
58 56 51
58 57 42
58 58 0
58 59 56
58 60 48
58 61 41
58 62 54
58 63 52
58 64 37
58 65 54
59 1 44
59 2 49
59 3 36
59 4 46
59 5 56
59 6 50
59 7 43
59 8 58
59 9 43
59 10 37
59 11 45
59 12 44
59 13 47
59 14 59
59 15 53
59 16 51
59 17 56
59 18 51
59 19 37
59 20 35
59 21 47
59 22 40
59 23 50
59 24 49
59 25 43
59 26 40
59 27 47
59 28 43
59 29 56
59 30 44
59 31 40
59 32 50
59 33 50
59 34 47
59 35 35
59 36 51
59 37 53
59 38 44
59 39 52
59 40 35
59 41 54
59 42 43
59 43 59
59 44 49
59 45 50
59 46 57
59 47 54
59 48 43
59 49 50
59 50 49
59 51 60
59 52 38
59 53 44
59 54 47
59 55 52
59 56 51
59 57 37
59 58 38
59 59 0
59 60 51
59 61 43
59 62 58
59 63 45
59 64 45
59 65 58
60 1 44
60 2 43
60 3 46
60 4 49
60 5 47
60 6 56
60 7 52
60 8 39
60 9 55
60 10 49
60 11 40
60 12 45
60 13 43
60 14 54
60 15 35
60 16 44
60 17 43
60 18 43
60 19 35
60 20 46
60 21 52
60 22 39
60 23 46
60 24 51
60 25 42
60 26 51
60 27 48
60 28 55
60 29 38
60 30 41
60 31 51
60 32 56
60 33 60
60 34 50
60 35 54
60 36 59
60 37 53
60 38 37
60 39 40
60 40 56
60 41 42
60 42 47
60 43 50
60 44 53
60 45 53
60 46 49
60 47 37
60 48 55
60 49 35
60 50 48
60 51 56
60 52 51
60 53 56
60 54 54
60 55 59
60 56 52
60 57 43
60 58 42
60 59 50
60 60 0
60 61 47
60 62 47
60 63 51
60 64 37
60 65 38
61 1 46
61 2 60
61 3 41
61 4 53
61 5 48
61 6 46
61 7 58
61 8 39
61 9 43
61 10 46
61 11 49
61 12 59
61 13 44
61 14 38
61 15 45
61 16 41
61 17 55
61 18 60
61 19 45
61 20 59
61 21 55
61 22 55
61 23 41
61 24 59
61 25 51
61 26 35
61 27 51
61 28 49
61 29 52
61 30 44
61 31 37
61 32 43
61 33 44
61 34 40
61 35 52
61 36 56
61 37 42
61 38 56
61 39 60
61 40 60
61 41 52
61 42 43
61 43 36
61 44 51
61 45 49
61 46 55
61 47 40
61 48 57
61 49 36
61 50 52
61 51 43
61 52 52
61 53 44
61 54 43
61 55 59
61 56 46
61 57 51
61 58 49
61 59 39
61 60 52
61 61 0
61 62 47
61 63 35
61 64 53
61 65 38
62 1 58
62 2 47
62 3 45
62 4 47
62 5 58
62 6 48
62 7 37
62 8 35
62 9 40
62 10 45
62 11 55
62 12 40
62 13 56
62 14 47
62 15 44
62 16 59
62 17 49
62 18 53
62 19 48
62 20 51
62 21 48
62 22 43
62 23 51
62 24 54
62 25 40
62 26 37
62 27 43
62 28 49
62 29 46
62 30 49
62 31 48
62 32 56
62 33 58
62 34 58
62 35 36
62 36 44
62 37 45
62 38 37
62 39 43
62 40 54
62 41 43
62 42 35
62 43 43
62 44 54
62 45 39
62 46 48
62 47 49
62 48 59
62 49 47
62 50 58
62 51 59
62 52 57
62 53 44
62 54 58
62 55 60
62 56 45
62 57 44
62 58 50
62 59 44
62 60 47
62 61 46
62 62 0
62 63 54
62 64 39
62 65 50
63 1 41
63 2 56
63 3 46
63 4 43
63 5 48
63 6 47
63 7 54
63 8 47
63 9 43
63 10 58
63 11 53
63 12 53
63 13 37
63 14 59
63 15 50
63 16 53
63 17 41
63 18 40
63 19 59
63 20 59
63 21 47
63 22 52
63 23 49
63 24 57
63 25 58
63 26 55
63 27 38
63 28 36
63 29 47
63 30 36
63 31 45
63 32 57
63 33 52
63 34 60
63 35 51
63 36 46
63 37 48
63 38 52
63 39 35
63 40 40
63 41 46
63 42 59
63 43 56
63 44 41
63 45 51
63 46 58
63 47 50
63 48 50
63 49 58
63 50 36
63 51 49
63 52 35
63 53 58
63 54 52
63 55 35
63 56 49
63 57 52
63 58 47
63 59 43
63 60 54
63 61 42
63 62 49
63 63 0
63 64 41
63 65 41
64 1 48
64 2 55
64 3 42
64 4 55
64 5 47
64 6 51
64 7 56
64 8 60
64 9 36
64 10 59
64 11 56
64 12 39
64 13 49
64 14 48
64 15 35
64 16 60
64 17 55
64 18 53
64 19 51
64 20 42
64 21 38
64 22 44
64 23 60
64 24 43
64 25 49
64 26 57
64 27 53
64 28 37
64 29 57
64 30 46
64 31 43
64 32 56
64 33 40
64 34 41
64 35 49
64 36 47
64 37 51
64 38 38
64 39 40
64 40 47
64 41 57
64 42 40
64 43 48
64 44 40
64 45 36
64 46 58
64 47 44
64 48 46
64 49 45
64 50 59
64 51 45
64 52 36
64 53 43
64 54 55
64 55 43
64 56 47
64 57 59
64 58 53
64 59 49
64 60 46
64 61 46
64 62 58
64 63 50
64 64 0
64 65 56
65 1 54
65 2 52
65 3 42
65 4 49
65 5 50
65 6 47
65 7 57
65 8 52
65 9 45
65 10 41
65 11 48
65 12 53
65 13 51
65 14 43
65 15 47
65 16 49
65 17 46
65 18 52
65 19 54
65 20 58
65 21 41
65 22 43
65 23 56
65 24 44
65 25 59
65 26 38
65 27 45
65 28 40
65 29 43
65 30 42
65 31 60
65 32 36
65 33 41
65 34 49
65 35 39
65 36 47
65 37 59
65 38 36
65 39 40
65 40 37
65 41 37
65 42 60
65 43 50
65 44 41
65 45 44
65 46 42
65 47 46
65 48 51
65 49 56
65 50 49
65 51 48
65 52 47
65 53 53
65 54 38
65 55 36
65 56 48
65 57 41
65 58 56
65 59 54
65 60 41
65 61 44
65 62 53
65 63 44
65 64 41
65 65 0
;
param Rinit :=
1 1 0
1 2 0
1 3 0
1 4 0
1 5 0
1 6 0
1 7 0
1 8 0
1 9 0
1 10 0
1 11 0
1 12 0
1 13 0
65 1 0
65 2 0
65 3 0
65 4 0
65 5 0
65 6 0
65 7 0
65 8 0
65 9 0
65 10 0
65 11 0
65 12 0
65 13 0
;
param f :=
1 1
2 2
3 3
4 4
;
