param sigma
18 1 15.79
18 2 17.29
18 3 15.83
18 4 14.56
18 5 13.38
18 6 12.26
18 7 11.17
18 8 10.11
18 9 9.07
18 10 8.04
18 11 7.02
18 12 6.01
18 13 5.00
18 14 4.00
18 15 3.00
18 16 2.00
18 17 1.00
18 18 0.00
18 19 1.01
18 20 2.02
18 21 3.04
18 22 4.07
18 23 5.12
18 24 6.18
18 25 7.27
18 26 8.38
18 27 9.55
18 28 10.77
18 29 12.11
18 30 13.67
18 31 16.35
18 32 17.15
18 33 23.06
18 34 24.60
18 35 25.75
18 36 26.69
18 37 27.52
18 38 28.26
18 39 28.94
18 40 29.58
18 41 30.17
18 42 30.74
18 43 31.28
18 44 31.79
18 45 32.28
18 46 32.76
18 47 33.22
18 48 33.66
18 49 34.08
18 50 34.49
18 51 34.88
18 52 35.26
18 53 35.62
18 54 35.95
18 55 36.27
18 56 36.55
18 57 36.80
18 58 37.00
18 59 37.13
18 60 37.16
18 61 36.98
18 62 35.81
18 63 36.65
18 64 19.18
18 65 19.70
18 66 20.45
18 67 21.30
18 68 22.21
18 69 23.15
18 70 24.12
18 71 25.10
18 72 26.09
18 73 27.08
18 74 28.08
18 75 29.08
18 76 30.08
18 77 31.08
18 78 32.08
18 79 33.08
18 80 34.08
18 81 35.08
18 82 36.08
18 83 37.08
18 84 38.09
18 85 39.09
18 86 40.10
18 87 41.12
18 88 42.15
18 89 43.19
18 90 44.25
18 91 45.35
18 92 46.52
18 93 48.08
18 94 49.06
18 95 28.05
19 1 16.79
19 2 18.18
19 3 16.75
19 4 15.50
19 5 14.33
19 6 13.22
19 7 12.14
19 8 11.08
19 9 10.05
19 10 9.02
19 11 8.01
19 12 7.00
19 13 6.00
19 14 5.00
19 15 4.00
19 16 3.01
19 17 2.01
19 18 1.01
19 19 0.00
19 20 1.01
19 21 2.04
19 22 3.07
19 23 4.12
19 24 5.18
19 25 6.27
19 26 7.40
19 27 8.57
19 28 9.81
19 29 11.15
19 30 12.74
19 31 15.49
19 32 16.28
19 33 23.90
19 34 25.46
19 35 26.62
19 36 27.59
19 37 28.43
19 38 29.18
19 39 29.88
19 40 30.52
19 41 31.13
19 42 31.70
19 43 32.24
19 44 32.77
19 45 33.27
19 46 33.75
19 47 34.21
19 48 34.65
19 49 35.08
19 50 35.49
19 51 35.89
19 52 36.27
19 53 36.62
19 54 36.96
19 55 37.27
19 56 37.55
19 57 37.80
19 58 38.00
19 59 38.13
19 60 38.15
19 61 37.95
19 62 36.76
19 63 37.59
19 64 19.88
19 65 20.34
19 66 21.03
19 67 21.84
19 68 22.72
19 69 23.64
19 70 24.59
19 71 25.55
19 72 26.53
19 73 27.51
19 74 28.50
19 75 29.50
19 76 30.49
19 77 31.49
19 78 32.49
19 79 33.49
19 80 34.49
19 81 35.49
19 82 36.50
19 83 37.50
19 84 38.51
19 85 39.53
19 86 40.55
19 87 41.57
19 88 42.61
19 89 43.66
19 90 44.74
19 91 45.86
19 92 47.06
19 93 48.67
19 94 49.65
19 95 28.63
20 1 17.80
20 2 19.06
20 3 17.66
20 4 16.43
20 5 15.28
20 6 14.18
20 7 13.11
20 8 12.06
20 9 11.03
20 10 10.01
20 11 9.00
20 12 8.00
20 13 7.00
20 14 6.01
20 15 5.01
20 16 4.02
20 17 3.02
20 18 2.02
20 19 1.01
20 20 0.00
20 21 1.02
20 22 2.06
20 23 3.11
20 24 4.18
20 25 5.27
20 26 6.40
20 27 7.58
20 28 8.83
20 29 10.19
20 30 11.80
20 31 14.62
20 32 15.39
20 33 24.73
20 34 26.31
20 35 27.49
20 36 28.47
20 37 29.32
20 38 30.09
20 39 30.80
20 40 31.46
20 41 32.07
20 42 32.65
20 43 33.21
20 44 33.74
20 45 34.24
20 46 34.73
20 47 35.20
20 48 35.65
20 49 36.08
20 50 36.50
20 51 36.90
20 52 37.28
20 53 37.64
20 54 37.97
20 55 38.28
20 56 38.57
20 57 38.81
20 58 39.01
20 59 39.13
20 60 39.15
20 61 38.94
20 62 37.73
20 63 38.56
20 64 20.58
20 65 20.97
20 66 21.62
20 67 22.39
20 68 23.23
20 69 24.12
20 70 25.05
20 71 25.99
20 72 26.96
20 73 27.93
20 74 28.91
20 75 29.90
20 76 30.89
20 77 31.88
20 78 32.88
20 79 33.88
20 80 34.88
20 81 35.89
20 82 36.90
20 83 37.91
20 84 38.92
20 85 39.94
20 86 40.97
20 87 42.00
20 88 43.05
20 89 44.11
20 90 45.21
20 91 46.34
20 92 47.57
20 93 49.24
20 94 50.21
20 95 29.20
21 1 18.82
21 2 19.94
21 3 18.57
21 4 17.36
21 5 16.22
21 6 15.14
21 7 14.08
21 8 13.04
21 9 12.01
21 10 11.00
21 11 10.00
21 12 9.00
21 13 8.01
21 14 7.02
21 15 6.03
21 16 5.03
21 17 4.04
21 18 3.04
21 19 2.04
21 20 1.02
21 21 0.00
21 22 1.04
21 23 2.09
21 24 3.16
21 25 4.26
21 26 5.39
21 27 6.58
21 28 7.83
21 29 9.21
21 30 10.85
21 31 13.74
21 32 14.48
21 33 25.55
21 34 27.15
21 35 28.35
21 36 29.34
21 37 30.21
21 38 31.00
21 39 31.72
21 40 32.38
21 41 33.01
21 42 33.60
21 43 34.17
21 44 34.70
21 45 35.22
21 46 35.71
21 47 36.19
21 48 36.65
21 49 37.08
21 50 37.50
21 51 37.91
21 52 38.29
21 53 38.65
21 54 38.99
21 55 39.31
21 56 39.59
21 57 39.83
21 58 40.03
21 59 40.15
21 60 40.16
21 61 39.95
21 62 38.72
21 63 39.55
21 64 21.27
21 65 21.60
21 66 22.19
21 67 22.92
21 68 23.74
21 69 24.60
21 70 25.50
21 71 26.43
21 72 27.38
21 73 28.34
21 74 29.31
21 75 30.29
21 76 31.27
21 77 32.26
21 78 33.26
21 79 34.26
21 80 35.26
21 81 36.27
21 82 37.27
21 83 38.29
21 84 39.31
21 85 40.33
21 86 41.37
21 87 42.41
21 88 43.47
21 89 44.55
21 90 45.65
21 91 46.80
21 92 48.05
21 93 49.78
21 94 50.75
21 95 29.75
22 1 19.84
22 2 20.82
22 3 19.48
22 4 18.29
22 5 17.17
22 6 16.10
22 7 15.05
22 8 14.02
22 9 13.00
22 10 12.00
22 11 11.00
22 12 10.01
22 13 9.02
22 14 8.04
22 15 7.05
22 16 6.06
22 17 5.07
22 18 4.07
22 19 3.07
22 20 2.06
22 21 1.04
22 22 0.00
22 23 1.05
22 24 2.13
22 25 3.23
22 26 4.37
22 27 5.56
22 28 6.82
22 29 8.21
22 30 9.87
22 31 12.83
22 32 13.55
22 33 26.37
22 34 27.99
22 35 29.20
22 36 30.21
22 37 31.10
22 38 31.90
22 39 32.63
22 40 33.31
22 41 33.95
22 42 34.55
22 43 35.12
22 44 35.67
22 45 36.19
22 46 36.70
22 47 37.18
22 48 37.64
22 49 38.09
22 50 38.51
22 51 38.92
22 52 39.31
22 53 39.68
22 54 40.02
22 55 40.34
22 56 40.62
22 57 40.87
22 58 41.06
22 59 41.19
22 60 41.20
22 61 40.98
22 62 39.74
22 63 40.56
22 64 21.96
22 65 22.22
22 66 22.77
22 67 23.46
22 68 24.23
22 69 25.07
22 70 25.95
22 71 26.85
22 72 27.78
22 73 28.73
22 74 29.69
22 75 30.66
22 76 31.64
22 77 32.63
22 78 33.62
22 79 34.61
22 80 35.62
22 81 36.62
22 82 37.63
22 83 38.65
22 84 39.67
22 85 40.71
22 86 41.75
22 87 42.80
22 88 43.87
22 89 44.95
22 90 46.07
22 91 47.24
22 92 48.52
22 93 50.30
22 94 51.26
22 95 30.29
23 1 20.87
23 2 21.70
23 3 20.39
23 4 19.22
23 5 18.12
23 6 17.06
23 7 16.02
23 8 15.01
23 9 14.00
23 10 13.00
23 11 12.01
23 12 11.03
23 13 10.05
23 14 9.07
23 15 8.08
23 16 7.10
23 17 6.11
23 18 5.12
23 19 4.12
23 20 3.11
23 21 2.09
23 22 1.05
23 23 0.00
23 24 1.07
23 25 2.18
23 26 3.32
23 27 4.52
23 28 5.79
23 29 7.20
23 30 8.88
23 31 11.91
23 32 12.60
23 33 27.18
23 34 28.82
23 35 30.05
23 36 31.07
23 37 31.98
23 38 32.79
23 39 33.53
23 40 34.23
23 41 34.88
23 42 35.49
23 43 36.08
23 44 36.63
23 45 37.17
23 46 37.68
23 47 38.17
23 48 38.64
23 49 39.09
23 50 39.53
23 51 39.94
23 52 40.33
23 53 40.71
23 54 41.05
23 55 41.38
23 56 41.66
23 57 41.91
23 58 42.11
23 59 42.24
23 60 42.25
23 61 42.03
23 62 40.79
23 63 41.61
23 64 22.65
23 65 22.84
23 66 23.34
23 67 23.98
23 68 24.72
23 69 25.53
23 70 26.38
23 71 27.27
23 72 28.18
23 73 29.11
23 74 30.06
23 75 31.02
23 76 31.99
23 77 32.97
23 78 33.96
23 79 34.95
23 80 35.95
23 81 36.96
23 82 37.97
23 83 38.99
23 84 40.02
23 85 41.06
23 86 42.10
23 87 43.16
23 88 44.24
23 89 45.34
23 90 46.47
23 91 47.66
23 92 48.96
23 93 50.80
23 94 51.75
23 95 30.82
24 1 21.91
24 2 22.58
24 3 21.30
24 4 20.16
24 5 19.08
24 6 18.03
24 7 17.01
24 8 16.00
24 9 15.01
24 10 14.02
24 11 13.04
24 12 12.06
24 13 11.08
24 14 10.11
24 15 9.13
24 16 8.15
24 17 7.17
24 18 6.18
24 19 5.18
24 20 4.18
24 21 3.16
24 22 2.13
24 23 1.07
24 24 0.00
24 25 1.10
24 26 2.25
24 27 3.45
24 28 4.73
24 29 6.15
24 30 7.85
24 31 10.96
24 32 11.62
24 33 27.98
24 34 29.64
24 35 30.89
24 36 31.93
24 37 32.85
24 38 33.67
24 39 34.43
24 40 35.14
24 41 35.80
24 42 36.43
24 43 37.03
24 44 37.60
24 45 38.14
24 46 38.66
24 47 39.16
24 48 39.64
24 49 40.10
24 50 40.55
24 51 40.97
24 52 41.37
24 53 41.75
24 54 42.10
24 55 42.43
24 56 42.72
24 57 42.98
24 58 43.18
24 59 43.31
24 60 43.32
24 61 43.11
24 62 41.86
24 63 42.68
24 64 23.33
24 65 23.46
24 66 23.90
24 67 24.50
24 68 25.21
24 69 25.98
24 70 26.81
24 71 27.67
24 72 28.56
24 73 29.48
24 74 30.41
24 75 31.36
24 76 32.32
24 77 33.30
24 78 34.28
24 79 35.27
24 80 36.27
24 81 37.27
24 82 38.28
24 83 39.31
24 84 40.34
24 85 41.38
24 86 42.43
24 87 43.49
24 88 44.58
24 89 45.69
24 90 46.84
24 91 48.04
24 92 49.37
24 93 51.26
24 94 52.22
24 95 31.33
25 1 22.96
25 2 23.45
25 3 22.22
25 4 21.10
25 5 20.04
25 6 19.01
25 7 18.00
25 8 17.01
25 9 16.02
25 10 15.05
25 11 14.08
25 12 13.11
25 13 12.14
25 14 11.17
25 15 10.20
25 16 9.23
25 17 8.25
25 18 7.27
25 19 6.27
25 20 5.27
25 21 4.26
25 22 3.23
25 23 2.18
25 24 1.10
25 25 0.00
25 26 1.15
25 27 2.35
25 28 3.64
25 29 5.07
25 30 6.79
25 31 9.97
25 32 10.60
25 33 28.78
25 34 30.46
25 35 31.72
25 36 32.78
25 37 33.71
25 38 34.56
25 39 35.33
25 40 36.05
25 41 36.73
25 42 37.37
25 43 37.98
25 44 38.56
25 45 39.12
25 46 39.65
25 47 40.16
25 48 40.65
25 49 41.12
25 50 41.57
25 51 42.00
25 52 42.41
25 53 42.80
25 54 43.16
25 55 43.49
25 56 43.80
25 57 44.06
25 58 44.26
25 59 44.40
25 60 44.42
25 61 44.21
25 62 42.96
25 63 43.78
25 64 24.01
25 65 24.07
25 66 24.46
25 67 25.01
25 68 25.68
25 69 26.42
25 70 27.21
25 71 28.05
25 72 28.92
25 73 29.82
25 74 30.74
25 75 31.68
25 76 32.63
25 77 33.59
25 78 34.57
25 79 35.55
25 80 36.55
25 81 37.55
25 82 38.57
25 83 39.59
25 84 40.62
25 85 41.67
25 86 42.72
25 87 43.80
25 88 44.89
25 89 46.01
25 90 47.17
25 91 48.39
25 92 49.74
25 93 51.70
25 94 52.65
25 95 31.83
26 1 24.03
26 2 24.34
26 3 23.14
26 4 22.05
26 5 21.01
26 6 20.00
26 7 19.01
26 8 18.03
26 9 17.06
26 10 16.10
26 11 15.14
26 12 14.18
26 13 13.22
26 14 12.26
26 15 11.30
26 16 10.33
26 17 9.36
26 18 8.38
26 19 7.40
26 20 6.40
26 21 5.39
26 22 4.37
26 23 3.32
26 24 2.25
26 25 1.15
26 26 0.00
26 27 1.20
26 28 2.50
26 29 3.94
26 30 5.68
26 31 8.93
26 32 9.53
26 33 29.58
26 34 31.27
26 35 32.55
26 36 33.63
26 37 34.58
26 38 35.44
26 39 36.23
26 40 36.96
26 41 37.66
26 42 38.31
26 43 38.93
26 44 39.53
26 45 40.10
26 46 40.64
26 47 41.16
26 48 41.67
26 49 42.15
26 50 42.61
26 51 43.05
26 52 43.47
26 53 43.87
26 54 44.24
26 55 44.58
26 56 44.89
26 57 45.16
26 58 45.37
26 59 45.52
26 60 45.55
26 61 45.34
26 62 44.11
26 63 44.93
26 64 24.68
26 65 24.67
26 66 25.00
26 67 25.51
26 68 26.13
26 69 26.84
26 70 27.60
26 71 28.41
26 72 29.26
26 73 30.14
26 74 31.04
26 75 31.97
26 76 32.91
26 77 33.86
26 78 34.83
26 79 35.81
26 80 36.80
26 81 37.80
26 82 38.81
26 83 39.83
26 84 40.87
26 85 41.91
26 86 42.98
26 87 44.06
26 88 45.16
26 89 46.29
26 90 47.46
26 91 48.70
26 92 50.08
26 93 52.10
26 94 53.04
26 95 32.30
27 1 25.13
27 2 25.23
27 3 24.07
27 4 23.01
27 5 22.00
27 6 21.01
27 7 20.04
27 8 19.08
27 9 18.12
27 10 17.17
27 11 16.22
27 12 15.28
27 13 14.33
27 14 13.38
27 15 12.43
27 16 11.48
27 17 10.51
27 18 9.55
27 19 8.57
27 20 7.58
27 21 6.58
27 22 5.56
27 23 4.52
27 24 3.45
27 25 2.35
27 26 1.20
27 27 0.00
27 28 1.30
27 29 2.74
27 30 4.51
27 31 7.83
27 32 8.38
27 33 30.36
27 34 32.07
27 35 33.37
27 36 34.47
27 37 35.44
27 38 36.31
27 39 37.12
27 40 37.87
27 41 38.58
27 42 39.25
27 43 39.89
27 44 40.50
27 45 41.08
27 46 41.64
27 47 42.18
27 48 42.69
27 49 43.19
27 50 43.66
27 51 44.12
27 52 44.55
27 53 44.95
27 54 45.34
27 55 45.69
27 56 46.01
27 57 46.29
27 58 46.52
27 59 46.67
27 60 46.71
27 61 46.52
27 62 45.30
27 63 46.12
27 64 25.35
27 65 25.26
27 66 25.53
27 67 25.99
27 68 26.57
27 69 27.23
27 70 27.96
27 71 28.75
27 72 29.57
27 73 30.43
27 74 31.31
27 75 32.21
27 76 33.14
27 77 34.08
27 78 35.04
27 79 36.01
27 80 37.00
27 81 38.00
27 82 39.01
27 83 40.03
27 84 41.06
27 85 42.11
27 86 43.18
27 87 44.26
27 88 45.37
27 89 46.52
27 90 47.70
27 91 48.96
27 92 50.36
27 93 52.45
27 94 53.38
27 95 32.74
28 1 26.26
28 2 26.12
28 3 25.02
28 4 24.00
28 5 23.01
28 6 22.05
28 7 21.10
28 8 20.16
28 9 19.22
28 10 18.29
28 11 17.36
28 12 16.43
28 13 15.50
28 14 14.56
28 15 13.62
28 16 12.68
28 17 11.73
28 18 10.77
28 19 9.81
28 20 8.83
28 21 7.83
28 22 6.82
28 23 5.79
28 24 4.73
28 25 3.64
28 26 2.50
28 27 1.30
28 28 0.00
28 29 1.45
28 30 3.23
28 31 6.62
28 32 7.13
28 33 31.15
28 34 32.87
28 35 34.19
28 36 35.31
28 37 36.29
28 38 37.19
28 39 38.02
28 40 38.79
28 41 39.52
28 42 40.20
28 43 40.86
28 44 41.48
28 45 42.08
28 46 42.66
28 47 43.21
28 48 43.74
28 49 44.25
28 50 44.74
28 51 45.21
28 52 45.65
28 53 46.07
28 54 46.47
28 55 46.84
28 56 47.17
28 57 47.46
28 58 47.70
28 59 47.87
28 60 47.92
28 61 47.75
28 62 46.55
28 63 47.38
28 64 26.00
28 65 25.84
28 66 26.04
28 67 26.44
28 68 26.97
28 69 27.59
28 70 28.29
28 71 29.03
28 72 29.83
28 73 30.66
28 74 31.52
28 75 32.41
28 76 33.32
28 77 34.25
28 78 35.19
28 79 36.16
28 80 37.13
28 81 38.13
28 82 39.13
28 83 40.15
28 84 41.19
28 85 42.24
28 86 43.31
28 87 44.40
28 88 45.52
28 89 46.67
28 90 47.87
28 91 49.15
28 92 50.58
28 93 52.73
28 94 53.65
28 95 33.14
29 1 27.47
29 2 27.04
29 3 26.00
29 4 25.02
29 5 24.07
29 6 23.14
29 7 22.22
29 8 21.30
29 9 20.39
29 10 19.48
29 11 18.57
29 12 17.66
29 13 16.75
29 14 15.83
29 15 14.91
29 16 13.98
29 17 13.05
29 18 12.11
29 19 11.15
29 20 10.19
29 21 9.21
29 22 8.21
29 23 7.20
29 24 6.15
29 25 5.07
29 26 3.94
29 27 2.74
29 28 1.45
29 29 0.00
29 30 1.79
29 31 5.25
29 32 5.70
29 33 31.92
29 34 33.66
29 35 35.00
29 36 36.14
29 37 37.15
29 38 38.07
29 39 38.92
29 40 39.71
29 41 40.46
29 42 41.17
29 43 41.84
29 44 42.49
29 45 43.11
29 46 43.70
29 47 44.27
29 48 44.82
29 49 45.35
29 50 45.86
29 51 46.34
29 52 46.80
29 53 47.24
29 54 47.66
29 55 48.04
29 56 48.39
29 57 48.70
29 58 48.96
29 59 49.15
29 60 49.22
29 61 49.07
29 62 47.91
29 63 48.74
29 64 26.64
29 65 26.38
29 66 26.51
29 67 26.85
29 68 27.32
29 69 27.89
29 70 28.54
29 71 29.25
29 72 30.01
29 73 30.81
29 74 31.64
29 75 32.51
29 76 33.40
29 77 34.31
29 78 35.24
29 79 36.19
29 80 37.16
29 81 38.15
29 82 39.15
29 83 40.16
29 84 41.20
29 85 42.25
29 86 43.32
29 87 44.42
29 88 45.55
29 89 46.71
29 90 47.92
29 91 49.22
29 92 50.68
29 93 52.91
29 94 53.82
29 95 33.48
30 1 28.81
30 2 28.00
30 3 27.04
30 4 26.12
30 5 25.23
30 6 24.34
30 7 23.45
30 8 22.58
30 9 21.70
30 10 20.82
30 11 19.94
30 12 19.06
30 13 18.18
30 14 17.29
30 15 16.39
30 16 15.49
30 17 14.59
30 18 13.67
30 19 12.74
30 20 11.80
30 21 10.85
30 22 9.87
30 23 8.88
30 24 7.85
30 25 6.79
30 26 5.68
30 27 4.51
30 28 3.23
30 29 1.79
30 30 0.00
30 31 3.51
30 32 3.91
30 33 32.68
30 34 34.44
30 35 35.81
30 36 36.97
30 37 38.01
30 38 38.95
30 39 39.83
30 40 40.65
30 41 41.42
30 42 42.16
30 43 42.86
30 44 43.53
30 45 44.18
30 46 44.80
30 47 45.40
30 48 45.97
30 49 46.52
30 50 47.06
30 51 47.57
30 52 48.05
30 53 48.52
30 54 48.96
30 55 49.37
30 56 49.74
30 57 50.08
30 58 50.37
30 59 50.58
30 60 50.68
30 61 50.57
30 62 49.47
30 63 50.32
30 64 27.24
30 65 26.87
30 66 26.91
30 67 27.16
30 68 27.56
30 69 28.06
30 70 28.66
30 71 29.31
30 72 30.03
30 73 30.79
30 74 31.59
30 75 32.42
30 76 33.28
30 77 34.17
30 78 35.09
30 79 36.02
30 80 36.97
30 81 37.95
30 82 38.94
30 83 39.95
30 84 40.98
30 85 42.03
30 86 43.11
30 87 44.21
30 88 45.34
30 89 46.52
30 90 47.75
30 91 49.07
30 92 50.57
30 93 52.89
30 94 53.79
30 95 33.68
31 1 30.82
31 2 29.19
31 3 28.42
31 4 27.64
31 5 26.86
31 6 26.07
31 7 25.29
31 8 24.50
31 9 23.70
31 10 22.91
31 11 22.11
31 12 21.30
31 13 20.49
31 14 19.68
31 15 18.86
31 16 18.03
31 17 17.19
31 18 16.35
31 19 15.49
31 20 14.62
31 21 13.74
31 22 12.83
31 23 11.91
31 24 10.96
31 25 9.97
31 26 8.93
31 27 7.83
31 28 6.62
31 29 5.25
31 30 3.51
31 31 0.00
31 32 1.00
31 33 33.42
31 34 35.21
31 35 36.61
31 36 37.83
31 37 38.91
31 38 39.91
31 39 40.84
31 40 41.72
31 41 42.55
31 42 43.34
31 43 44.09
31 44 44.82
31 45 45.52
31 46 46.20
31 47 46.85
31 48 47.48
31 49 48.08
31 50 48.67
31 51 49.24
31 52 49.78
31 53 50.30
31 54 50.80
31 55 51.26
31 56 51.70
31 57 52.10
31 58 52.45
31 59 52.73
31 60 52.91
31 61 52.89
31 62 51.96
31 63 52.83
31 64 27.70
31 65 27.12
31 66 26.97
31 67 27.05
31 68 27.30
31 69 27.67
31 70 28.14
31 71 28.70
31 72 29.31
31 73 29.99
31 74 30.71
31 75 31.48
31 76 32.28
31 77 33.12
31 78 33.99
31 79 34.89
31 80 35.81
31 81 36.76
31 82 37.73
31 83 38.72
31 84 39.74
31 85 40.79
31 86 41.86
31 87 42.96
31 88 44.11
31 89 45.30
31 90 46.55
31 91 47.91
31 92 49.47
31 93 51.96
31 94 52.83
31 95 33.29
32 1 31.75
32 2 30.19
32 3 29.40
32 4 28.62
32 5 27.83
32 6 27.03
32 7 26.24
32 8 25.44
32 9 24.63
32 10 23.83
32 11 23.01
32 12 22.20
32 13 21.38
32 14 20.55
32 15 19.71
32 16 18.87
32 17 18.02
32 18 17.15
32 19 16.28
32 20 15.39
32 21 14.48
32 22 13.55
32 23 12.60
32 24 11.62
32 25 10.60
32 26 9.53
32 27 8.38
32 28 7.13
32 29 5.70
32 30 3.91
32 31 1.00
32 32 0.00
32 33 34.42
32 34 36.21
32 35 37.61
32 36 38.83
32 37 39.91
32 38 40.91
32 39 41.84
32 40 42.71
32 41 43.54
32 42 44.33
32 43 45.09
32 44 45.81
32 45 46.51
32 46 47.18
32 47 47.83
32 48 48.46
32 49 49.06
32 50 49.65
32 51 50.21
32 52 50.75
32 53 51.26
32 54 51.75
32 55 52.22
32 56 52.65
32 57 53.04
32 58 53.38
32 59 53.65
32 60 53.82
32 61 53.79
32 62 52.83
32 63 53.69
32 64 28.70
32 65 28.11
32 66 27.94
32 67 28.02
32 68 28.26
32 69 28.62
32 70 29.08
32 71 29.62
32 72 30.22
32 73 30.89
32 74 31.60
32 75 32.36
32 76 33.15
32 77 33.98
32 78 34.84
32 79 35.73
32 80 36.65
32 81 37.59
32 82 38.56
32 83 39.55
32 84 40.56
32 85 41.61
32 86 42.68
32 87 43.78
32 88 44.93
32 89 46.12
32 90 47.38
32 91 48.74
32 92 50.32
32 93 52.83
32 94 53.69
32 95 34.23
33 1 12.82
33 2 6.08
33 3 7.84
33 4 9.29
33 5 10.58
33 6 11.76
33 7 12.87
33 8 13.92
33 9 14.94
33 10 15.92
33 11 16.87
33 12 17.80
33 13 18.71
33 14 19.61
33 15 20.49
33 16 21.35
33 17 22.21
33 18 23.06
33 19 23.90
33 20 24.73
33 21 25.55
33 22 26.37
33 23 27.18
33 24 27.98
33 25 28.78
33 26 29.58
33 27 30.36
33 28 31.15
33 29 31.92
33 30 32.68
33 31 33.42
33 32 34.42
33 33 0.00
33 34 1.79
33 35 3.23
33 36 4.51
33 37 5.68
33 38 6.79
33 39 7.85
33 40 8.88
33 41 9.87
33 42 10.85
33 43 11.80
33 44 12.74
33 45 13.67
33 46 14.59
33 47 15.49
33 48 16.39
33 49 17.29
33 50 18.18
33 51 19.06
33 52 19.94
33 53 20.82
33 54 21.70
33 55 22.58
33 56 23.45
33 57 24.34
33 58 25.23
33 59 26.12
33 60 27.04
33 61 28.00
33 62 29.19
33 63 30.19
33 64 6.08
33 65 7.41
33 66 8.47
33 67 9.41
33 68 10.28
33 69 11.10
33 70 11.90
33 71 12.67
33 72 13.42
33 73 14.17
33 74 14.90
33 75 15.63
33 76 16.35
33 77 17.06
33 78 17.77
33 79 18.48
33 80 19.18
33 81 19.88
33 82 20.58
33 83 21.27
33 84 21.96
33 85 22.65
33 86 23.33
33 87 24.01
33 88 24.68
33 89 25.34
33 90 26.00
33 91 26.63
33 92 27.24
33 93 27.70
33 94 28.70
33 95 10.76
34 1 13.47
34 2 7.41
34 3 9.09
34 4 10.52
34 5 11.82
34 6 13.02
34 7 14.15
34 8 15.23
34 9 16.27
34 10 17.28
34 11 18.26
34 12 19.21
34 13 20.15
34 14 21.06
34 15 21.97
34 16 22.86
34 17 23.73
34 18 24.60
34 19 25.46
34 20 26.31
34 21 27.15
34 22 27.99
34 23 28.82
34 24 29.64
34 25 30.46
34 26 31.27
34 27 32.07
34 28 32.87
34 29 33.66
34 30 34.44
34 31 35.21
34 32 36.21
34 33 1.79
34 34 0.00
34 35 1.45
34 36 2.74
34 37 3.94
34 38 5.07
34 39 6.15
34 40 7.19
34 41 8.21
34 42 9.21
34 43 10.19
34 44 11.15
34 45 12.11
34 46 13.05
34 47 13.98
34 48 14.91
34 49 15.83
34 50 16.75
34 51 17.66
34 52 18.57
34 53 19.48
34 54 20.39
34 55 21.30
34 56 22.22
34 57 23.14
34 58 24.07
34 59 25.02
34 60 26.00
34 61 27.04
34 62 28.42
34 63 29.40
34 64 7.84
34 65 9.09
34 66 10.06
34 67 10.91
34 68 11.70
34 69 12.44
34 70 13.15
34 71 13.84
34 72 14.52
34 73 15.18
34 74 15.84
34 75 16.49
34 76 17.14
34 77 17.79
34 78 18.43
34 79 19.07
34 80 19.71
34 81 20.34
34 82 20.97
34 83 21.60
34 84 22.22
34 85 22.85
34 86 23.46
34 87 24.07
34 88 24.67
34 89 25.26
34 90 25.84
34 91 26.38
34 92 26.87
34 93 27.12
34 94 28.11
34 95 11.37
35 1 13.92
35 2 8.47
35 3 10.06
35 4 11.47
35 5 12.76
35 6 13.96
35 7 15.10
35 8 16.20
35 9 17.25
35 10 18.28
35 11 19.27
35 12 20.25
35 13 21.20
35 14 22.13
35 15 23.06
35 16 23.96
35 17 24.86
35 18 25.75
35 19 26.62
35 20 27.49
35 21 28.35
35 22 29.20
35 23 30.05
35 24 30.89
35 25 31.72
35 26 32.55
35 27 33.37
35 28 34.19
35 29 35.00
35 30 35.81
35 31 36.61
35 32 37.61
35 33 3.23
35 34 1.45
35 35 0.00
35 36 1.30
35 37 2.50
35 38 3.64
35 39 4.73
35 40 5.79
35 41 6.82
35 42 7.83
35 43 8.83
35 44 9.80
35 45 10.77
35 46 11.73
35 47 12.68
35 48 13.62
35 49 14.56
35 50 15.50
35 51 16.43
35 52 17.36
35 53 18.29
35 54 19.22
35 55 20.16
35 56 21.10
35 57 22.05
35 58 23.01
35 59 24.00
35 60 25.02
35 61 26.12
35 62 27.64
35 63 28.62
35 64 9.29
35 65 10.52
35 66 11.47
35 67 12.28
35 68 13.02
35 69 13.72
35 70 14.38
35 71 15.03
35 72 15.66
35 73 16.27
35 74 16.88
35 75 17.49
35 76 18.09
35 77 18.68
35 78 19.27
35 79 19.86
35 80 20.45
35 81 21.04
35 82 21.62
35 83 22.19
35 84 22.77
35 85 23.34
35 86 23.90
35 87 24.46
35 88 25.00
35 89 25.53
35 90 26.04
35 91 26.51
35 92 26.91
35 93 26.97
35 94 27.95
35 95 12.23
36 1 14.29
36 2 9.41
36 3 10.91
36 4 12.28
36 5 13.56
36 6 14.76
36 7 15.90
36 8 17.00
36 9 18.07
36 10 19.10
36 11 20.11
36 12 21.10
36 13 22.07
36 14 23.02
36 15 23.96
36 16 24.88
36 17 25.79
36 18 26.69
36 19 27.59
36 20 28.47
36 21 29.34
36 22 30.21
36 23 31.07
36 24 31.93
36 25 32.78
36 26 33.63
36 27 34.47
36 28 35.31
36 29 36.14
36 30 36.97
36 31 37.83
36 32 38.83
36 33 4.51
36 34 2.74
36 35 1.30
36 36 0.00
36 37 1.20
36 38 2.35
36 39 3.45
